datetime,teamperature,humidity
2022-02-19  09:24:49,23,33
2022-02-19  09:25:22,23,33
2022-02-19  09:25:56,23,33
2022-02-19  09:26:29,23,33
2022-02-19  09:27:03,23,33
2022-02-19  09:27:36,23,33
2022-02-19  09:28:10,23,33
2022-02-19  09:28:43,23,33
2022-02-19  09:29:17,23,33
2022-02-19  09:29:50,23,33
2022-02-19  09:30:24,23,33
2022-02-19  09:30:57,23,33
2022-02-19  09:31:31,23,33
2022-02-19  09:32:04,23,33
2022-02-19  09:32:38,23,33
2022-02-19  09:33:11,23,33
2022-02-19  09:33:45,23,33
2022-02-19  09:34:18,23,33
2022-02-19  09:34:52,23,33
2022-02-19  09:35:25,23,33
2022-02-19  09:35:59,23,33
2022-02-19  09:36:32,23,33
2022-02-19  09:37:06,23,33
2022-02-19  09:37:39,23,33
2022-02-19  09:38:13,23,33
2022-02-19  09:38:46,23,33
2022-02-19  09:39:20,23,33
2022-02-19  09:39:53,23,33
2022-02-19  09:40:27,23,33
2022-02-19  09:41:00,23,33
2022-02-19  09:41:34,23,33
2022-02-19  09:42:07,23,33
2022-02-19  09:42:41,23,33
2022-02-19  09:43:14,23,33
2022-02-19  09:43:48,23,33
2022-02-19  09:44:21,23,33
2022-02-19  09:44:55,23,33
2022-02-19  09:45:28,23,33
2022-02-19  09:46:02,23,33
2022-02-19  09:46:35,23,33
2022-02-19  09:47:09,23,33
2022-02-19  09:47:42,23,33
2022-02-19  09:48:16,23,33
2022-02-19  09:48:50,23,33
2022-02-19  09:49:23,23,33
2022-02-19  09:49:57,23,33
2022-02-19  09:50:30,23,33
2022-02-19  09:51:04,23,33
2022-02-19  09:51:37,23,33
2022-02-19  09:52:11,23,33
2022-02-19  09:52:44,23,33
2022-02-19  09:53:18,23,33
2022-02-19  09:53:51,23,33
2022-02-19  09:54:25,23,33
2022-02-19  09:54:58,23,33
2022-02-19  09:55:32,23,33
2022-02-19  09:56:05,23,33
2022-02-19  09:56:39,23,33
2022-02-19  09:57:12,23,33
2022-02-19  09:57:46,23,33
2022-02-19  09:58:19,23,33
2022-02-19  09:58:53,23,33
2022-02-19  09:59:26,23,33
2022-02-19  10:00:00,23,33
2022-02-19  10:00:33,23,33
2022-02-19  10:01:07,23,33
2022-02-19  10:01:40,23,33
2022-02-19  10:02:14,23,33
2022-02-19  10:02:47,23,33
2022-02-19  10:03:21,23,33
2022-02-19  10:03:54,23,33
2022-02-19  10:04:28,23,33
2022-02-19  10:05:01,23,33
2022-02-19  10:05:35,23,33
2022-02-19  10:06:08,23,33
2022-02-19  10:06:42,23,33
2022-02-19  10:07:15,23,33
2022-02-19  10:07:49,23,33
2022-02-19  10:08:22,23,33
2022-02-19  10:08:56,23,33
2022-02-19  10:09:29,23,33
2022-02-19  10:10:03,23,33
2022-02-19  10:10:36,23,33
2022-02-19  10:11:10,23,33
2022-02-19  10:11:43,23,33
2022-02-19  10:12:17,23,33
2022-02-19  10:12:50,23,33
2022-02-19  10:13:24,23,33
2022-02-19  10:13:57,23,33
2022-02-19  10:14:31,23,33
2022-02-19  10:15:04,23,33
2022-02-19  10:15:38,23,33
2022-02-19  10:16:11,23,33
2022-02-19  10:16:45,23,33
2022-02-19  10:17:18,23,33
2022-02-19  10:17:52,23,33
2022-02-19  10:18:25,23,33
2022-02-19  10:18:59,23,33
2022-02-19  10:19:32,23,33
2022-02-19  10:20:06,23,33
2022-02-19  10:20:40,23,33
2022-02-19  10:21:13,23,33
2022-02-19  10:21:47,23,33
2022-02-19  10:22:20,23,33
2022-02-19  10:22:54,23,33
2022-02-19  10:23:27,23,33
2022-02-19  10:24:01,23,33
2022-02-19  10:24:34,23,33
2022-02-19  10:25:08,23,33
2022-02-19  10:25:41,23,33
2022-02-19  10:26:15,23,33
2022-02-19  10:26:48,23,33
2022-02-19  10:27:22,23,33
2022-02-19  10:27:55,23,33
2022-02-19  10:28:29,23,33
2022-02-19  10:29:02,23,33
2022-02-19  10:29:36,23,33
2022-02-19  10:30:09,23,33
2022-02-19  10:30:43,23,33
2022-02-19  10:31:16,23,33
2022-02-19  10:31:50,23,33
2022-02-19  10:32:23,23,33
2022-02-19  10:32:57,23,33
2022-02-19  10:33:30,23,33
2022-02-19  10:34:04,23,33
2022-02-19  10:34:37,23,33
2022-02-19  10:35:11,23,33
2022-02-19  10:35:44,23,33
2022-02-19  10:36:18,23,33
2022-02-19  10:36:51,23,33
2022-02-19  10:37:25,23,33
2022-02-19  10:37:58,23,33
2022-02-19  10:38:32,23,33
2022-02-19  10:39:05,23,33
2022-02-19  10:39:39,23,33
2022-02-19  10:40:12,23,33
2022-02-19  10:40:46,23,33
2022-02-19  10:41:19,23,33
2022-02-19  10:41:53,23,33
2022-02-19  10:42:26,23,33
2022-02-19  10:43:00,23,33
2022-02-19  10:43:33,24,33
2022-02-19  10:44:07,24,33
2022-02-19  10:44:40,24,33
2022-02-19  10:45:14,24,33
2022-02-19  10:45:47,24,33
2022-02-19  10:46:21,24,33
2022-02-19  10:46:54,24,33
2022-02-19  10:47:28,24,33
2022-02-19  10:48:01,24,33
2022-02-19  10:48:35,24,33
2022-02-19  10:49:08,23,33
2022-02-19  10:49:42,24,33
2022-02-19  10:50:15,24,33
2022-02-19  10:50:49,24,33
2022-02-19  10:51:22,24,33
2022-02-19  10:51:56,23,33
2022-02-19  10:52:29,23,33
2022-02-19  10:53:03,24,33
2022-02-19  10:53:36,24,33
2022-02-19  10:54:10,24,33
2022-02-19  10:54:43,24,33
2022-02-19  10:55:17,24,33
2022-02-19  10:55:50,24,33
2022-02-19  10:56:24,24,33
2022-02-19  10:56:57,24,33
2022-02-19  10:57:31,24,33
2022-02-19  10:58:04,24,33
2022-02-19  10:58:38,24,33
2022-02-19  10:59:11,24,33
2022-02-19  10:59:45,24,33
2022-02-19  11:00:18,24,33
2022-02-19  11:00:52,24,33
2022-02-19  11:01:25,24,33
2022-02-19  11:01:59,24,33
2022-02-19  11:02:32,24,33
2022-02-19  11:03:06,24,33
2022-02-19  11:03:39,24,33
2022-02-19  11:04:13,24,33
2022-02-19  11:04:46,24,33
2022-02-19  11:05:20,24,33
2022-02-19  11:05:53,24,33
2022-02-19  11:06:27,24,33
2022-02-19  11:07:00,24,33
2022-02-19  11:07:34,24,33
2022-02-19  11:08:07,24,33
2022-02-19  11:08:41,24,33
2022-02-19  11:09:14,24,33
2022-02-19  11:09:48,24,33
2022-02-19  11:10:21,24,33
2022-02-19  11:10:55,24,33
2022-02-19  11:11:28,24,33
2022-02-19  11:12:02,24,33
2022-02-19  11:12:35,24,33
2022-02-19  11:13:09,24,33
2022-02-19  11:13:42,24,33
2022-02-19  11:14:16,24,33
2022-02-19  11:14:49,24,33
2022-02-19  11:15:23,24,33
2022-02-19  11:15:56,24,33
2022-02-19  11:16:30,24,33
2022-02-19  11:17:03,24,33
2022-02-19  11:17:37,24,33
2022-02-19  11:18:10,24,33
2022-02-19  11:18:44,24,33
2022-02-19  11:19:17,24,33
2022-02-19  11:19:51,24,33
2022-02-19  11:20:24,24,33
2022-02-19  11:20:58,24,33
2022-02-19  11:21:31,24,33
2022-02-19  11:22:05,24,33
2022-02-19  11:22:38,24,33
2022-02-19  11:23:12,24,33
2022-02-19  11:23:45,24,33
2022-02-19  11:24:19,24,33
2022-02-19  11:24:52,24,33
2022-02-19  11:25:26,24,33
2022-02-19  11:26:00,24,33
2022-02-19  11:26:33,24,33
2022-02-19  11:27:07,24,33
2022-02-19  11:27:40,24,33
2022-02-19  11:28:14,24,33
2022-02-19  11:28:47,24,33
2022-02-19  11:29:21,24,33
2022-02-19  11:29:54,24,33
2022-02-19  11:30:28,24,33
2022-02-19  11:31:01,24,33
2022-02-19  11:31:35,24,33
2022-02-19  11:32:08,24,33
2022-02-19  11:32:42,24,33
2022-02-19  11:33:15,24,33
2022-02-19  11:33:49,24,33
2022-02-19  11:34:22,24,33
2022-02-19  11:34:56,24,33
2022-02-19  11:35:29,24,33
2022-02-19  11:36:03,24,33
2022-02-19  11:36:36,24,33
2022-02-19  11:37:10,24,33
2022-02-19  11:37:43,24,33
2022-02-19  11:38:17,24,33
2022-02-19  11:38:50,24,33
2022-02-19  11:39:24,24,33
2022-02-19  11:39:57,24,33
2022-02-19  11:40:31,24,33
2022-02-19  11:41:04,24,33
2022-02-19  11:41:38,24,33
2022-02-19  11:42:11,24,33
2022-02-19  11:42:45,24,33
2022-02-19  11:43:18,24,33
2022-02-19  11:43:52,24,33
2022-02-19  11:44:25,24,33
2022-02-19  11:44:59,24,33
2022-02-19  11:45:32,24,33
2022-02-19  11:46:06,24,33
2022-02-19  11:46:39,24,33
2022-02-19  11:47:13,24,33
2022-02-19  11:47:46,24,33
2022-02-19  11:48:20,24,33
2022-02-19  11:48:53,24,33
2022-02-19  11:49:27,24,33
2022-02-19  11:50:00,24,33
2022-02-19  11:50:34,24,33
2022-02-19  11:51:07,24,33
2022-02-19  11:51:41,24,33
2022-02-19  11:52:14,24,33
2022-02-19  11:52:48,24,33
2022-02-19  11:53:22,24,33
2022-02-19  11:53:55,24,33
2022-02-19  11:54:29,24,33
2022-02-19  11:55:02,24,33
2022-02-19  11:55:36,24,33
2022-02-19  11:56:09,24,33
2022-02-19  11:56:43,24,33
2022-02-19  11:57:16,24,33
2022-02-19  11:57:50,24,33
2022-02-19  11:58:23,24,33
2022-02-19  11:58:57,24,33
2022-02-19  11:59:30,24,33
2022-02-19  12:00:04,24,33
2022-02-19  12:00:37,24,33
2022-02-19  12:01:11,24,33
2022-02-19  12:01:44,24,33
2022-02-19  12:02:18,24,33
2022-02-19  12:02:51,24,33
2022-02-19  12:03:25,24,33
2022-02-19  12:03:58,24,33
2022-02-19  12:04:32,24,33
2022-02-19  12:05:05,24,33
2022-02-19  12:05:39,24,33
2022-02-19  12:06:12,24,33
2022-02-19  12:06:46,24,33
2022-02-19  12:07:19,24,33
2022-02-19  12:07:53,24,33
2022-02-19  12:08:26,24,33
2022-02-19  12:09:00,24,33
2022-02-19  12:09:33,24,33
2022-02-19  12:10:07,24,33
2022-02-19  12:10:40,24,33
2022-02-19  12:11:14,24,33
2022-02-19  12:11:47,24,33
2022-02-19  12:12:21,24,33
2022-02-19  12:12:54,24,33
2022-02-19  12:13:28,24,33
2022-02-19  12:14:01,24,33
2022-02-19  12:14:35,24,33
2022-02-19  12:15:08,24,33
2022-02-19  12:15:42,24,33
2022-02-19  12:16:15,24,33
2022-02-19  12:16:49,24,33
2022-02-19  12:17:22,24,33
2022-02-19  12:17:56,24,33
2022-02-19  12:18:29,24,33
2022-02-19  12:19:03,24,33
2022-02-19  12:19:36,24,33
2022-02-19  12:20:10,24,33
2022-02-19  12:20:43,24,33
2022-02-19  12:21:17,24,33
2022-02-19  12:21:50,24,33
2022-02-19  12:22:24,24,33
2022-02-19  12:22:57,24,33
2022-02-19  12:23:31,24,33
2022-02-19  12:24:04,24,33
2022-02-19  12:24:38,24,33
2022-02-19  12:25:11,24,33
2022-02-19  12:25:45,24,33
2022-02-19  12:26:18,24,33
2022-02-19  12:26:52,24,33
2022-02-19  12:27:25,24,33
2022-02-19  12:27:59,24,33
2022-02-19  12:28:32,24,33
2022-02-19  12:29:06,24,33
2022-02-19  12:29:39,24,33
2022-02-19  12:30:13,24,33
2022-02-19  12:30:46,24,33
2022-02-19  12:31:20,24,33
2022-02-19  12:31:53,24,33
2022-02-19  12:32:27,24,33
2022-02-19  12:33:00,24,33
2022-02-19  12:33:34,24,33
2022-02-19  12:34:07,24,33
2022-02-19  12:34:41,24,33
2022-02-19  12:35:14,24,33
2022-02-19  12:35:48,24,33
2022-02-19  12:36:21,24,33
2022-02-19  12:36:55,24,33
2022-02-19  12:37:28,24,33
2022-02-19  12:38:02,24,33
2022-02-19  12:38:35,24,33
2022-02-19  12:39:09,24,33
2022-02-19  12:39:42,24,33
2022-02-19  12:40:16,24,33
2022-02-19  12:40:49,24,33
2022-02-19  12:41:23,24,33
2022-02-19  12:41:56,24,33
2022-02-19  12:42:30,24,33
2022-02-19  12:43:03,24,33
2022-02-19  12:43:37,24,33
2022-02-19  12:44:10,24,33
2022-02-19  12:44:44,24,33
2022-02-19  12:45:17,24,33
2022-02-19  12:45:51,24,33
2022-02-19  12:46:24,24,33
2022-02-19  12:46:58,24,33
2022-02-19  12:47:31,24,33
2022-02-19  12:48:05,24,33
2022-02-19  12:48:38,24,33
2022-02-19  12:49:12,24,33
2022-02-19  12:49:45,24,33
2022-02-19  12:50:19,24,33
2022-02-19  12:50:52,24,33
2022-02-19  12:51:26,24,33
2022-02-19  12:51:59,24,33
2022-02-19  12:52:33,24,33
2022-02-19  12:53:06,24,33
2022-02-19  12:53:40,24,33
2022-02-19  12:54:14,24,33
2022-02-19  12:54:47,24,33
2022-02-19  12:55:21,24,33
2022-02-19  12:55:54,24,33
2022-02-19  12:56:28,24,33
2022-02-19  12:57:01,24,33
2022-02-19  12:57:35,24,33
2022-02-19  12:58:08,24,33
2022-02-19  12:58:42,24,33
2022-02-19  12:59:15,24,33
2022-02-19  12:59:49,24,33
2022-02-19  13:00:22,24,33
2022-02-19  13:00:56,24,33
2022-02-19  13:01:29,24,33
2022-02-19  13:02:03,24,33
2022-02-19  13:02:36,24,33
2022-02-19  13:03:10,24,33
2022-02-19  13:03:43,24,33
2022-02-19  13:04:17,24,33
2022-02-19  13:04:50,24,33
2022-02-19  13:05:24,24,33
2022-02-19  13:05:57,24,33
2022-02-19  13:06:31,24,33
2022-02-19  13:07:04,24,33
2022-02-19  13:07:38,24,33
2022-02-19  13:08:11,24,33
2022-02-19  13:08:45,24,33
2022-02-19  13:09:18,24,33
2022-02-19  13:09:52,24,33
2022-02-19  13:10:25,24,33
2022-02-19  13:10:59,24,33
2022-02-19  13:11:32,24,33
2022-02-19  13:12:06,24,33
2022-02-19  13:12:39,24,33
2022-02-19  13:13:13,24,33
2022-02-19  13:13:46,24,33
2022-02-19  13:14:20,24,33
2022-02-19  13:14:53,24,33
2022-02-19  13:15:27,24,33
2022-02-19  13:16:00,24,33
2022-02-19  13:16:34,24,33
2022-02-19  13:17:07,24,33
2022-02-19  13:17:41,24,33
2022-02-19  13:18:14,24,33
2022-02-19  13:18:48,24,33
2022-02-19  13:19:21,24,33
2022-02-19  13:19:55,24,33
2022-02-19  13:20:29,24,33
2022-02-19  13:21:02,24,33
2022-02-19  13:21:36,24,33
2022-02-19  13:22:09,24,33
2022-02-19  13:22:43,24,33
2022-02-19  13:23:16,24,33
2022-02-19  13:23:50,24,33
2022-02-19  13:24:23,24,33
2022-02-19  13:24:57,24,33
2022-02-19  13:25:30,24,33
2022-02-19  13:26:04,24,33
2022-02-19  13:26:37,24,33
2022-02-19  13:27:11,24,33
2022-02-19  13:27:44,24,33
2022-02-19  13:28:18,24,33
2022-02-19  13:28:51,24,33
2022-02-19  13:29:25,24,33
2022-02-19  13:29:58,24,33
2022-02-19  13:30:32,24,33
2022-02-19  13:31:05,24,33
2022-02-19  13:31:39,24,33
2022-02-19  13:32:12,24,33
2022-02-19  13:32:46,24,32
2022-02-19  13:33:19,24,33
2022-02-19  13:33:53,24,32
2022-02-19  13:34:26,24,32
2022-02-19  13:35:00,24,32
2022-02-19  13:35:33,24,32
2022-02-19  13:36:07,24,32
2022-02-19  13:36:40,24,32
2022-02-19  13:37:14,24,32
2022-02-19  13:37:47,24,32
2022-02-19  13:38:21,24,32
2022-02-19  13:38:54,24,32
2022-02-19  13:39:28,24,33
2022-02-19  13:40:01,24,32
2022-02-19  13:40:35,24,32
2022-02-19  13:41:08,24,32
2022-02-19  13:41:42,24,32
2022-02-19  13:42:15,24,32
2022-02-19  13:42:49,24,32
2022-02-19  13:43:22,24,32
2022-02-19  13:43:56,24,32
2022-02-19  13:44:29,24,32
2022-02-19  13:45:03,24,32
2022-02-19  13:45:36,25,32
2022-02-19  13:46:10,24,32
2022-02-19  13:46:43,25,32
2022-02-19  13:47:17,25,32
2022-02-19  13:47:50,25,32
2022-02-19  13:48:24,25,32
2022-02-19  13:48:57,25,32
2022-02-19  13:49:31,25,32
2022-02-19  13:50:04,25,32
2022-02-19  13:50:38,25,32
2022-02-19  13:51:11,25,32
2022-02-19  13:51:45,25,32
2022-02-19  13:52:18,25,32
2022-02-19  13:52:52,25,32
2022-02-19  13:53:25,25,32
2022-02-19  13:53:59,25,32
2022-02-19  13:54:32,25,32
2022-02-19  13:55:06,25,32
2022-02-19  13:55:39,25,32
2022-02-19  13:56:13,25,32
2022-02-19  13:56:46,25,32
2022-02-19  13:57:20,25,32
2022-02-19  13:57:53,25,32
2022-02-19  13:58:27,25,32
2022-02-19  13:59:00,25,32
2022-02-19  13:59:34,25,32
2022-02-19  14:00:07,25,32
2022-02-19  14:00:41,25,32
2022-02-19  14:01:14,25,32
2022-02-19  14:01:48,25,32
2022-02-19  14:02:21,25,32
2022-02-19  14:02:55,25,32
2022-02-19  14:03:28,25,32
2022-02-19  14:04:02,25,32
2022-02-19  14:04:35,25,32
2022-02-19  14:05:09,25,32
2022-02-19  14:05:42,25,32
2022-02-19  14:06:16,25,32
2022-02-19  14:06:49,25,32
2022-02-19  14:07:23,25,32
2022-02-19  14:07:56,25,32
2022-02-19  14:08:30,25,32
2022-02-19  14:09:03,25,32
2022-02-19  14:09:37,25,32
2022-02-19  14:10:11,25,32
2022-02-19  14:10:44,25,32
2022-02-19  14:11:18,25,32
2022-02-19  14:11:51,25,32
2022-02-19  14:12:25,25,32
2022-02-19  14:12:58,25,32
2022-02-19  14:13:32,25,32
2022-02-19  14:14:05,25,32
2022-02-19  14:14:39,25,32
2022-02-19  14:15:12,25,32
2022-02-19  14:15:46,25,32
2022-02-19  14:16:19,25,32
2022-02-19  14:16:53,25,32
2022-02-19  14:17:26,25,32
2022-02-19  14:18:00,25,32
2022-02-19  14:18:33,25,32
2022-02-19  14:19:07,25,32
2022-02-19  14:19:40,25,33
2022-02-19  14:20:14,25,33
2022-02-19  14:20:47,25,33
2022-02-19  14:21:21,25,33
2022-02-19  14:21:54,25,33
2022-02-19  14:22:28,25,33
2022-02-19  14:23:01,25,33
2022-02-19  14:23:35,25,33
2022-02-19  14:24:08,24,33
2022-02-19  14:24:42,24,33
2022-02-19  14:25:15,24,33
2022-02-19  14:25:49,25,33
2022-02-19  14:26:22,24,33
2022-02-19  14:26:56,24,33
2022-02-19  14:27:29,24,33
2022-02-19  14:28:03,24,33
2022-02-19  14:28:36,24,33
2022-02-19  14:29:10,25,33
2022-02-19  14:29:44,24,33
2022-02-19  14:30:17,24,33
2022-02-19  14:30:51,24,33
2022-02-19  14:31:24,25,33
2022-02-19  14:31:58,25,33
2022-02-19  14:32:31,25,33
2022-02-19  14:33:05,25,33
2022-02-19  14:33:38,24,33
2022-02-19  14:34:12,25,33
2022-02-19  14:34:45,24,33
2022-02-19  14:35:19,24,33
2022-02-19  14:35:52,25,33
2022-02-19  14:36:26,25,33
2022-02-19  14:36:59,25,33
2022-02-19  14:37:33,25,33
2022-02-19  14:38:06,25,33
2022-02-19  14:38:40,25,33
2022-02-19  14:39:13,25,33
2022-02-19  14:39:47,25,32
2022-02-19  14:40:20,25,33
2022-02-19  14:40:54,25,33
2022-02-19  14:41:27,25,33
2022-02-19  14:42:01,25,33
2022-02-19  14:42:34,25,33
2022-02-19  14:43:08,25,32
2022-02-19  14:43:41,25,33
2022-02-19  14:44:15,25,33
2022-02-19  14:44:48,25,33
2022-02-19  14:45:22,25,33
2022-02-19  14:45:55,25,33
2022-02-19  14:46:29,25,33
2022-02-19  14:47:02,25,32
2022-02-19  14:47:36,25,33
2022-02-19  14:48:09,25,33
2022-02-19  14:48:43,25,32
2022-02-19  14:49:16,25,33
2022-02-19  14:49:50,25,33
2022-02-19  14:50:23,25,33
2022-02-19  14:50:57,25,32
2022-02-19  14:51:30,25,32
2022-02-19  14:52:04,25,32
2022-02-19  14:52:37,25,32
2022-02-19  14:53:11,25,33
2022-02-19  14:53:44,25,33
2022-02-19  14:54:18,25,33
2022-02-19  14:54:51,25,33
2022-02-19  14:55:25,25,33
2022-02-19  14:55:58,25,33
2022-02-19  14:56:32,25,33
2022-02-19  14:57:05,25,32
2022-02-19  14:57:39,25,33
2022-02-19  14:58:12,25,32
2022-02-19  14:58:46,25,32
2022-02-19  14:59:19,25,32
2022-02-19  14:59:53,25,32
2022-02-19  15:00:26,25,32
2022-02-19  15:01:00,25,32
2022-02-19  15:01:33,25,33
2022-02-19  15:02:07,25,33
2022-02-19  15:02:40,25,33
2022-02-19  15:03:14,25,33
2022-02-19  15:03:47,25,33
2022-02-19  15:04:21,25,33
2022-02-19  15:04:54,25,33
2022-02-19  15:05:28,25,33
2022-02-19  15:06:01,25,33
2022-02-19  15:06:35,25,33
2022-02-19  15:07:08,25,33
2022-02-19  15:07:42,25,33
2022-02-19  15:08:15,25,33
2022-02-19  15:08:49,25,33
2022-02-19  15:09:22,25,33
2022-02-19  15:09:56,25,33
2022-02-19  15:10:30,25,33
2022-02-19  15:11:03,25,33
2022-02-19  15:11:37,25,33
2022-02-19  15:12:10,25,33
2022-02-19  15:12:44,25,33
2022-02-19  15:13:17,25,33
2022-02-19  15:13:51,25,33
2022-02-19  15:14:24,25,33
2022-02-19  15:14:58,25,33
2022-02-19  15:15:31,25,33
2022-02-19  15:16:05,25,33
2022-02-19  15:16:38,25,33
2022-02-19  15:17:12,25,33
2022-02-19  15:17:45,25,33
2022-02-19  15:18:19,25,33
2022-02-19  15:18:52,25,33
2022-02-19  15:19:26,25,33
2022-02-19  15:19:59,25,33
2022-02-19  15:20:33,25,33
2022-02-19  15:21:06,25,33
2022-02-19  15:21:40,25,33
2022-02-19  15:22:13,25,33
2022-02-19  15:22:47,25,33
2022-02-19  15:23:20,25,33
2022-02-19  15:23:54,25,33
2022-02-19  15:24:27,25,33
2022-02-19  15:25:01,25,33
2022-02-19  15:25:34,25,33
2022-02-19  15:26:08,25,33
2022-02-19  15:26:41,25,33
2022-02-19  15:27:15,25,33
2022-02-19  15:27:48,25,33
2022-02-19  15:28:22,25,33
2022-02-19  15:28:55,25,33
2022-02-19  15:29:29,25,33
2022-02-19  15:30:02,25,33
2022-02-19  15:30:36,25,33
2022-02-19  15:31:09,25,33
2022-02-19  15:31:43,25,33
2022-02-19  15:32:17,25,33
2022-02-19  15:32:50,25,33
2022-02-19  15:33:24,25,33
2022-02-19  15:33:57,25,33
2022-02-19  15:34:31,25,33
2022-02-19  15:35:04,25,33
2022-02-19  15:35:38,25,33
2022-02-19  15:36:11,25,33
2022-02-19  15:36:45,25,33
2022-02-19  15:37:18,25,33
2022-02-19  15:37:52,25,33
2022-02-19  15:38:25,25,33
2022-02-19  15:38:59,25,33
2022-02-19  15:39:32,25,33
2022-02-19  15:40:06,25,33
2022-02-19  15:40:39,24,33
2022-02-19  15:41:13,25,33
2022-02-19  15:41:46,24,33
2022-02-19  15:42:20,25,33
2022-02-19  15:42:53,24,33
2022-02-19  15:43:27,25,33
2022-02-19  15:44:00,25,33
2022-02-19  15:44:34,25,33
2022-02-19  15:45:07,25,33
2022-02-19  15:45:41,25,33
2022-02-19  15:46:14,24,33
2022-02-19  15:46:48,25,33
2022-02-19  15:47:21,25,33
2022-02-19  15:47:55,25,33
2022-02-19  15:48:28,25,33
2022-02-19  15:49:02,25,33
2022-02-19  15:49:35,25,33
2022-02-19  15:50:09,25,33
2022-02-19  15:50:42,25,33
2022-02-19  15:51:16,25,33
2022-02-19  15:51:49,25,33
2022-02-19  15:52:23,25,33
2022-02-19  15:52:56,25,33
2022-02-19  15:53:30,25,33
2022-02-19  15:54:03,24,33
2022-02-19  15:54:37,24,33
2022-02-19  15:55:10,24,33
2022-02-19  15:55:44,25,33
2022-02-19  15:56:17,24,33
2022-02-19  15:56:51,24,33
2022-02-19  15:57:24,25,33
2022-02-19  15:57:58,24,33
2022-02-19  15:58:31,25,33
2022-02-19  15:59:05,25,33
2022-02-19  15:59:38,25,33
2022-02-19  16:00:12,24,33
2022-02-19  16:00:45,25,33
2022-02-19  16:01:19,24,33
2022-02-19  16:01:52,25,33
2022-02-19  16:02:26,25,33
2022-02-19  16:02:59,24,33
2022-02-19  16:03:33,25,33
2022-02-19  16:04:06,25,33
2022-02-19  16:04:40,25,33
2022-02-19  16:05:13,25,33
2022-02-19  16:05:47,24,33
2022-02-19  16:06:20,25,33
2022-02-19  16:06:54,25,33
2022-02-19  16:07:27,25,33
2022-02-19  16:08:01,25,33
2022-02-19  16:08:34,25,33
2022-02-19  16:09:08,24,33
2022-02-19  16:09:41,24,33
2022-02-19  16:10:15,24,33
2022-02-19  16:10:49,25,33
2022-02-19  16:11:22,24,33
2022-02-19  16:11:56,25,33
2022-02-19  16:12:29,25,33
2022-02-19  16:13:03,25,33
2022-02-19  16:13:36,25,33
2022-02-19  16:14:10,25,33
2022-02-19  16:14:43,25,33
2022-02-19  16:15:17,25,33
2022-02-19  16:15:50,25,33
2022-02-19  16:16:24,25,33
2022-02-19  16:16:57,25,33
2022-02-19  16:17:31,25,33
2022-02-19  16:18:04,25,33
2022-02-19  16:18:38,25,33
2022-02-19  16:19:11,25,33
2022-02-19  16:19:45,25,33
2022-02-19  16:20:18,25,33
2022-02-19  16:20:52,25,33
2022-02-19  16:21:25,25,33
2022-02-19  16:21:59,25,33
2022-02-19  16:22:32,25,33
2022-02-19  16:23:06,25,33
2022-02-19  16:23:39,25,33
2022-02-19  16:24:13,25,33
2022-02-19  16:24:46,25,33
2022-02-19  16:25:20,25,33
2022-02-19  16:25:53,25,33
2022-02-19  16:26:27,25,33
2022-02-19  16:27:00,25,33
2022-02-19  16:27:34,25,33
2022-02-19  16:28:07,25,33
2022-02-19  16:28:41,25,33
2022-02-19  16:29:14,25,33
2022-02-19  16:29:48,25,33
2022-02-19  16:30:21,25,33
2022-02-19  16:30:55,25,33
2022-02-19  16:31:29,25,33
2022-02-19  16:32:02,25,33
2022-02-19  16:32:36,25,33
2022-02-19  16:33:09,25,33
2022-02-19  16:33:43,25,33
2022-02-19  16:34:16,25,33
2022-02-19  16:34:50,25,33
2022-02-19  16:35:23,25,33
2022-02-19  16:35:57,25,33
2022-02-19  16:36:30,25,33
2022-02-19  16:37:04,25,33
2022-02-19  16:37:37,25,33
2022-02-19  16:38:11,24,33
2022-02-19  16:38:44,25,33
2022-02-19  16:39:18,25,33
2022-02-19  16:39:51,25,33
2022-02-19  16:40:25,25,33
2022-02-19  16:40:58,25,33
2022-02-19  16:41:32,25,33
2022-02-19  16:42:05,25,33
2022-02-19  16:42:39,25,33
2022-02-19  16:43:12,25,33
2022-02-19  16:43:46,25,33
2022-02-19  16:44:19,25,33
2022-02-19  16:44:53,25,33
2022-02-19  16:45:26,25,33
2022-02-19  16:46:00,25,33
2022-02-19  16:46:33,25,33
2022-02-19  16:47:07,25,33
2022-02-19  16:47:40,25,33
2022-02-19  16:48:14,25,33
2022-02-19  16:48:47,25,33
2022-02-19  16:49:21,25,33
2022-02-19  16:49:54,25,33
2022-02-19  16:50:28,25,33
2022-02-19  16:51:01,25,33
2022-02-19  16:51:35,25,33
2022-02-19  16:52:08,25,33
2022-02-19  16:52:42,25,33
2022-02-19  16:53:15,25,33
2022-02-19  16:53:49,25,33
2022-02-19  16:54:22,25,33
2022-02-19  16:54:56,25,33
2022-02-19  16:55:29,25,33
2022-02-19  16:56:03,25,33
2022-02-19  16:56:36,25,33
2022-02-19  16:57:10,25,33
2022-02-19  16:57:43,25,33
2022-02-19  16:58:17,25,33
2022-02-19  16:58:50,25,33
2022-02-19  16:59:24,25,33
2022-02-19  16:59:57,25,33
2022-02-19  17:00:31,25,33
2022-02-19  17:01:04,25,33
2022-02-19  17:01:38,25,33
2022-02-19  17:02:11,25,33
2022-02-19  17:02:45,25,33
2022-02-19  17:03:18,25,33
